feat,importance
K03378,3.5804780785306276
K15921,3.57387211476452
K06911,3.568618663259251
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,3.552928093908117
K07149,3.5422915282542755
K16418,3.54217989156313
K07488,3.5157125751206806
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis,3.5126021422511187
K01193,3.5076185958914654
K08978,3.4963828628196953
K03439,3.495725447686703
K14060,3.4937454940854815
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes,3.488755362255679
K15923,3.471542672334175
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus,3.466058853358839
K00768,3.457908252436022
K00789,3.4461770005200303
K18828,3.443281247542466
K01200,3.432410415018232
K21175,3.430794357990632
K24569,3.4304349458470766
K02231,3.4250133884925114
K01890,3.422877249837251
K12524,3.4182089023342934
K02472,3.4169510480533
K01640,3.415602427379775
K00962,3.4154398842801976
K18189,3.410199609235856
K11068,3.4098223470646145
K00981,3.403579290668853
K01737,3.402942252008857
K00806,3.3890932514059333
K20615,3.387338022072066
K01356,3.386106437268603
K08659,3.3839110887829467
K19108,3.3734617557629387
K23230,3.365599762024424
K23999,3.3633681146529777
K02965,3.3527399608710713
K03315,3.340420187167178
K16212,3.333161913284124
K23876,3.332645504495299
K01778,3.31950808409237
K03616,3.2997728693589954
K23518,3.297131476007047
K07171,3.295413088757408
K19824,3.294246441888387
K00970,3.2941410537605345
K19147,3.2931239035824458
K15887,3.2878182251442865
K02356,3.2848284742867637
K09458,3.2813421801438327
K02040,3.275278542962035
K06909,3.2751600426563456
K00602,3.2691408701998563
K00290,3.2663531044090557
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified,3.263741470513188
K25153,3.2595242373008606
K02913,3.2539639609385564
K07000,3.2537108762662617
K16407,3.248333371942856
K01869,3.2482174246106252
K13070,3.245008549953178
K03402,3.2423508174833775
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes,3.2357065945980072
K01788,3.2219837868460623
K07192,3.2196994762998603
K09124,3.219122323705953
K19353,3.2037354597050527
K11717,3.2032979039877247
K03495,3.1992097339607377
K17758,3.1981859305506015
K03307,3.1942217189061854
K00560,3.1936524547018017
K19265,3.182784899559912
K19172,3.180047184288917
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris,3.1779798157804113
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii,3.1740412932732545
K02242,3.170547168519981
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea,3.160541008175634
K21326,3.1594491925679846
K01814,3.1550092336960125
K03698,3.1545939555435267
K01756,3.1539036243302614
K08384,3.1501191730967513
K05349,3.1492221642404203
K09690,3.147137093190389
K01874,3.117345102757092
K07040,3.116698929882653
K09774,3.1160722506392573
K06926,3.115109017776
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_unclassified,3.109489563648817
K01447,3.100281884572946
K03979,3.100136311288219
K00767,3.090727347418571
K03046,3.084818630196416
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Candidatus_Zinderia|s__Candidatus_Zinderia_insecticola,3.0839895427607145
K01934,3.079420344840395
K06346,3.078175955921318
K01875,3.078011736159163
K03650,3.074624219167157
K01992,3.0543601188182894
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis,3.051229931788145
K00943,3.0492132918734516
K01023,3.0487186481695896
K16786,3.0471286791871472
K04652,3.0437854246501903
K03601,3.0421182765649006
K25232,3.039853959411625
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_unclassified,3.0380644304004734
K03088,3.0367862138318675
K02314,3.03367187817093
K00335,3.033322223593581
K00349,3.0321565590738775
K05592,3.026259095589913
K08679,3.0260464309403625
K02909,3.0250019594532143
K08641,3.0243562833347766
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,3.0207784951544383
K01448,3.019258879474358
K00748,3.018533979800843
K14746,3.0106180051457105
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron,3.009597473966997
K26075,3.0071160059123883
K10773,3.0071150911529623
K05601,3.006697337807049
K11070,3.0060149263795166
K20849,3.0031959807383775
K03685,3.002056553363213
K07340,3.0008230176827
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_unclassified,3.0005420106463054
K02341,2.996142955615136
K11085,2.995384752799844
K15570,2.986133197243357
K02952,2.982026299399872
K01493,2.9767671304853103
K02050,2.9701632639264464
K03320,2.969771456382199
K21213,2.969284981316372
K02838,2.968037655948133
K01186,2.967567288877485
K02358,2.9621077145129617
K20568,2.9610022656997845
K01989,2.9591862988127047
K02919,2.9568987799320836
K01753,2.954104565984373
K00949,2.9508142436407003
K11621,2.9494076373457525
K02906,2.94673093814344
K03972,2.9451941861479938
K16089,2.944754400180493
K07173,2.9365919995666374
K00179,2.9365890317003447
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_unclassified,2.9311769280247923
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus,2.9306522121441865
K01495,2.923763358541504
K02342,2.9193992808532085
K05970,2.9185165713479306
K00980,2.9171254274406175
K10532,2.9165187446123957
K07459,2.9158688068221705
K19159,2.914856131068512
K16899,2.9147083925345165
K01258,2.9131099680780546
K02160,2.911551695752672
K15572,2.9077922542469365
K01192,2.9073644390664346
K18369,2.899993395469204
K02005,2.8997019456351087
K07493,2.8975308498740957
K07166,2.8974857068551447
K01519,2.895645986865924
K01151,2.8956051690079176
K01624,2.8949403137289607
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii,2.8927923238606965
K02926,2.890466651278978
K09459,2.8899433897749938
K16053,2.8892980504042454
K00677,2.8886106219579175
K01604,2.8878125489318265
K04651,2.8784353658629644
K00426,2.8721074797067505
K07075,2.871430220220641
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis,2.86900078458347
K07139,2.868762530899395
K19304,2.8658048278398303
K07102,2.865139475270094
K07474,2.8642527460287903
K08217,2.8615835157688654
K02810,2.8615043332142656
K23131,2.859156745675128
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris,2.854619039164383
K13598,2.853121557505454
K20340,2.848517533595434
K05515,2.8472899127132187
K03455,2.845586229304895
K10240,2.8438790633081172
K15635,2.843215834200231
K03734,2.8400251257917213
K00963,2.8323557109033546
K09710,2.831155020539876
K09760,2.8311458680618617
K01159,2.827713926770677
K25307,2.825797069343019
K01940,2.8257626140821164
K02935,2.8247461142518606
K08961,2.8225922023266254
K03741,2.821854994098764
K02433,2.818120933952735
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA,2.816987821508513
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis,2.815821631753346
K18640,2.814289757743148
K02078,2.8133790935071334
K20534,2.8096090086983114
K03437,2.8094160157471544
K05988,2.808737545217803
K00177,2.8032550287979237
K00134,2.8028904180246106
K01887,2.8021424164562565
K19119,2.7993684591783614
K01810,2.7911415900452923
K02122,2.7879994781687802
K07095,2.787811227128254
K07063,2.7875516203221142
K09888,2.783740039281832
K02687,2.781722958970925
K07461,2.776908339068992
K01838,2.7762247926802908
K20591,2.7746326128981265
K00784,2.774050012376385
K03590,2.7706215088073747
K02501,2.77058270499037
K00262,2.769923940005577
K02437,2.7696995962323805
K03571,2.7654570521117368
K07150,2.7648325568261445
K09011,2.762330688251716
K03521,2.7615997414832165
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_unclassified,2.7576530768992513
K02086,2.757540112055716
K03092,2.7574847985379125
K00878,2.7565072490724503
K02029,2.7556807941000363
K03775,2.755113366283689
K10206,2.7544954967070177
K16409,2.7542359228427764
K01507,2.75351491548144
K06921,2.7498991549559793
K15569,2.7486160709713583
K01588,2.7473739840870555
K03711,2.743416185592646
K03696,2.7380324475648705
K07079,2.7344539013283753
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified,2.7273356520308836
K01154,2.727088761151203
K01262,2.724014540912317
K01190,2.723480953005484
K03664,2.722158773041877
K15418,2.7207863024668697
K09817,2.72002222657556
K07341,2.719620686431878
K06218,2.717995146841069
K11755,2.7168809276245103
K12251,2.7149296678653574
K00831,2.7119793637403924
K01687,2.7118306723398247
K01438,2.711529350889572
K04083,2.7088515656305305
K02357,2.7056463907356316
K13043,2.703132690186062
K18430,2.700176740398538
K09748,2.6993168533226646
K02033,2.6987806949837196
K02881,2.6946136048863933
K07098,2.6932322323755176
K02283,2.6914515218268145
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus,2.688475882339834
K01812,2.6821089284492197
K02784,2.682001268718518
K22092,2.681657439065015
K08974,2.679078614109779
K02933,2.6773032307936773
K01996,2.676453235155345
K03545,2.675458022598825
K17828,2.6748632135568116
K04486,2.673672810276906
K02647,2.672830530100321
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Peptostreptococcaceae_noname_unclassified,2.670850744161036
K14379,2.6688551095867235
K03701,2.6685473628676784
K02355,2.6672353136873377
K13038,2.6672253547148963
K00459,2.6670049418412356
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia|s__Akkermansia_muciniphila,2.6644676143778185
K23537,2.6579026138770083
K07560,2.657421268275351
K07164,2.656455935915795
K07148,2.6544779013711306
K14245,2.653890200583186
K03797,2.6532093909972856
K19630,2.647660898517411
K01881,2.6443007233037803
K01995,2.643151268521244
K03702,2.642190248709989
K24559,2.64199549507611
K03818,2.6408435427019783
K00868,2.6393439815451476
K01439,2.6323202771056864
K00266,2.6282823206438435
K21353,2.628146914175881
K02335,2.6268130485450394
K01156,2.6266727296033374
K07646,2.624202104358112
K19725,2.6223324109414476
K01952,2.6183517220051673
K02003,2.6182824449497204
K07454,2.6131098901350867
K00018,2.6129145873592226
K07495,2.612621326143193
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii,2.611607470594204
K15090,2.610513868115044
K01719,2.609914444590681
K20151,2.6089577311140526
K07068,2.608713149813403
K01811,2.6058609823012318
K10536,2.599919361622591
K19958,2.5974041707613584
K02338,2.59720505035511
K09144,2.597093556862085
K06200,2.5920886433192356
K06201,2.5908071203448295
K16394,2.5905089091265774
K00610,2.5861942978626704
K01462,2.579704187719467
K17319,2.5772609719278923
K15773,2.57682811000904
K06902,2.5752389531939963
K07220,2.5724623045734862
K03075,2.5723626420804004
K02914,2.5708069236061375
K00385,2.568138593564977
K19271,2.5674232646224437
K02065,2.5672378852104827
K23749,2.5670041067387426
K02564,2.5663272440560765
K24250,2.564859270032451
K01358,2.560155003764514
K02860,2.5588112316290728
K08590,2.5585148457912466
K07455,2.555633054069398
K06180,2.555523830567828
K01886,2.553409840558284
K22607,2.5532542900909836
K12573,2.5520917025146397
K02863,2.5502604242028553
K09765,2.54999945672716
K18218,2.548085044219983
K17609,2.5478299996211655
K02970,2.5473410720078333
K03210,2.545903476937378
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis,2.5446010697341896
K07165,2.543505392255604
K16001,2.543146773254188
K16363,2.5418724286355374
K05914,2.536973242335075
K02346,2.536408799820487
K02895,2.53393665816065
K01839,2.530553991604387
K00794,2.528548149733975
K01790,2.522372036386508
K03931,2.5210693230364924
K03587,2.5195028008856686
K00571,2.519392119669641
K19309,2.514837230402912
K01873,2.5137478190817952
K03559,2.5111314904679563
K07813,2.510755040698309
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcaceae_unclassified,2.510374389542444
K06381,2.5103010516977458
K03043,2.507728057680647
K01666,2.5055981649056713
K06406,2.5055050909468193
K16925,2.497532101615883
K03168,2.496950996242954
K06204,2.4966940573755183
K00656,2.4938574067905335
K25919,2.4933122769143616
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus,2.490844453933504
K00351,2.489331201037312
K00041,2.4887104991848843
K02535,2.488075452119114
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta,2.4871187991457138
K25182,2.4866552745806922
K03100,2.486450170769554
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_flavescens,2.4858740371991956
K18785,2.485515275293432
K06969,2.4843509961356123
K01619,2.4814910131317385
K02500,2.4765678750190947
K00997,2.4765054714025556
K01955,2.4715999448890154
K15580,2.4708265775889178
K14441,2.469995792867842
K21838,2.4680001390374793
K01278,2.4669649519055326
K02495,2.4659910884306484
K15988,2.4645998354317196
K02037,2.4626731953176138
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_unclassified,2.461413273413191
K15419,2.454066842701644
K00992,2.4531688176975823
K02391,2.452134870720323
K05995,2.4493605426323435
K03786,2.4470416820986385
K03634,2.446551364706461
K03453,2.446526758923932
K02994,2.4461791747436874
K06726,2.445754929069146
K07452,2.444503049154938
K16066,2.4432805701653644
K07284,2.4418044658786964
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens,2.436881359433742
K00111,2.4366660131417985
K01963,2.436618845840708
K01205,2.4355687785437077
K02011,2.4331264408392532
K07010,2.431117863126922
K01880,2.4303684897927194
K00239,2.4284678046175205
K07462,2.4277209811334557
K16710,2.4276874118349885
K00243,2.4271666490749264
K00145,2.426918469767764
K16694,2.4247578983095015
K13652,2.424568832902418
K03488,2.4239803720265565
K07407,2.42360957961045
K16002,2.4207633106852824
K22423,2.417493238593572
K09155,2.416854332186625
K09125,2.416468935025473
K21071,2.4153842732230206
K00240,2.4152104297427233
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum,2.4145505420492492
K09861,2.4144219459901644
K06974,2.4142772400664336
K01012,2.4136117664092973
K01652,2.409517277406615
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_parvulum,2.408160467287575
K03332,2.4061790432351646
K08640,2.405815677120692
K24561,2.4049112612810797
K21593,2.403145834219681
K02954,2.4022291563778633
K03272,2.3993236776595896
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_unclassified,2.398452316527246
K02967,2.3984520694539198
K00077,2.3979216261241105
K03116,2.3973140434627513
K07007,2.3972776655718886
K01201,2.3956803767869084
K15533,2.3950013343528496
K03973,2.3944060545072663
K01442,2.3938540425269776
K03270,2.393266021628727
K00847,2.3894786395994685
K00648,2.3881509869086055
K02108,2.3857608050220676
K00075,2.3856167671560744
K11392,2.383442579008254
K22994,2.3809220797675112
K00762,2.376590146859593
K24041,2.375582445781668
K12942,2.3737758218958267
K00928,2.370749081563182
K19092,2.3678549321193656
K21471,2.366561570750484
K17320,2.363368732552766
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica,2.3617265695065637
K03608,2.3603649304568477
K04068,2.360119408367604
K02343,2.3597273587292813
K02123,2.3594272432142063
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii,2.3590350908914344
K03424,2.35706195773991
K15725,2.351763729508086
K03281,2.3503553637419756
K02851,2.349686599547561
K11031,2.3478652507546887
K10700,2.345974459328312
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis,2.3451934514268893
K02429,2.343696295134572
K09117,2.3433156995963538
K21573,2.343180695705537
K12695,2.340757639973158
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum,2.340174478670169
K20984,2.3378609334049503
K24567,2.333983585783921
K01129,2.3335169951860673
K02279,2.332762600540089
K02435,2.3275469550590002
K02406,2.3229882768209733
K02372,2.321707200433587
K07238,2.3204857439559383
K01953,2.3202875495935507
K08079,2.319935086095932
K21001,2.3178596032448633
K01818,2.316937072653666
K04567,2.314152611475715
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,2.313973803783987
K07483,2.312926119763685
K00067,2.3128329615956247
K03282,2.3124051855761487
K02887,2.312145180533428
K00925,2.310309236920142
K03465,2.3084256899305666
K00147,2.308187190807525
K06215,2.307901901740021
K01303,2.3059847883996496
K05837,2.30505591774999
K01372,2.30492293300585
K14059,2.303906470115175
K00652,2.3036821457317216
K24654,2.302553245548548
K03218,2.301620956193795
K01531,2.301228603901104
K03827,2.299555493633303
K01142,2.2983309255478117
K03106,2.296194515807651
K03665,2.295183169343538
K08156,2.2921313494018065
K19222,2.290805343411185
K15255,2.2887595965394145
K06168,2.287578342160936
K04744,2.2872037295282954
K03327,2.286583061972715
K03408,2.285649507728516
K03783,2.2853719759955253
K06990,2.2847748431759056
K12630,2.282902576493593
K02072,2.280580166433535
K19997,2.2790678284527486
K02871,2.277356038173929
K08281,2.2770445727858193
K01579,2.26941977719252
K03803,2.266829997477992
K11145,2.2664240077428928
K22391,2.266401690882043
K01924,2.2655810037795114
K01465,2.265366274921683
K13532,2.2632548829351378
K18831,2.2628899906376265
K02836,2.2590683691969335
K07482,2.2586587744590316
K16395,2.254458650031431
K07012,2.2537537869648014
K03550,2.253579490459738
K00175,2.252555455428584
K01813,2.251832534999261
K11752,2.2501320009955568
K23242,2.248935628821523
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified,2.247070627938222
K03426,2.2447847059884176
K21394,2.244202240517547
K03183,2.2425219294091154
K02036,2.2410029700959004
K12340,2.2390480794219845
K20509,2.236181962043695
K00712,2.235255030973342
K23105,2.23480798171658
K07497,2.2332595475449986
K03101,2.2331921065624494
K06079,2.231976504468544
K07448,2.2310915464258816
K01823,2.231001920488773
K19334,2.229380373046291
K15771,2.229063305101585
K03722,2.227340528014786
K22300,2.227146598441317
K19310,2.2270045924865314
K21449,2.225560189239326
K07015,2.2236748585104285
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis,2.2231644845378384
K02563,2.2207543541735433
K01921,2.2206022930058626
K01443,2.2192071177082604
K22004,2.218312561715715
K02823,2.2178146792539275
K19854,2.2166969390104843
K09772,2.2155776703220846
K02907,2.2122869476186167
K02520,2.211991640171611
K03703,2.211813227375381
K07775,2.211588178499589
K00133,2.210131241800345
K19157,2.2095898726970455
K02020,2.208554086477301
K08600,2.207310852769291
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_3_1_53,2.2066537884957023
K00620,2.2059619302167395
K16692,2.2053735857068593
K00821,2.2039905466954166
K07091,2.2025910500683445
K07172,2.201990633852795
K08591,2.200081314047559
K14373,2.1999064040355663
K07126,2.198999765157617
K16213,2.198379742490938
K07480,2.1965169481197755
K01206,2.1956201833263482
K04079,2.1952748248386276
K02916,2.1928892439335583
K07391,2.192196529861114
K01914,2.19092575009267
K08177,2.1895183815249717
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae,2.1891855654030232
K00286,2.1875237383865107
K06889,2.185814723310607
K02469,2.184701967224094
K00874,2.1837425061858005
K00604,2.1834206745870626
K02897,2.1823137330866227
K02532,2.182245759491701
K00537,2.1793626985445305
K08224,2.1788080885310097
K22927,2.1786894916967814
K03595,2.178175861947232
K19853,2.1777582015347368
K06412,2.1774821705176306
K07447,2.1771481150753913
K00761,2.176846775160805
